EGAR00001225766	7de2681e-ead3-4456-a268-1eead384569c
EGAR00001225863	e0883b0f-fc11-4163-883b-0ffc11516300
EGAR00001227666	55c1b0da-0656-4595-81b0-da0656559572
EGAR00001228392	af554263-9eb9-4843-9542-639eb968435a
EGAR00001225544	6bc66848-db2a-403e-8668-48db2a503eae
EGAR00001229766	7e461b9f-c6ac-453a-861b-9fc6ac853a42
EGAR00001229034	7e461b9f-c6ac-453a-861b-9fc6ac853a42
EGAR00001228391	afcbf2e8-9caf-4501-8bf2-e89cafa5014e
EGAR00001232114	bb904436-f790-44df-9044-36f79084dfdb
EGAR00001225671	83ac1fb3-cd0a-4413-ac1f-b3cd0ab413ff
EGAR00001229480	503ddbda-e996-4ade-bddb-dae996dade60
EGAR00001225787	84b45d1b-8b2d-4632-b45d-1b8b2dd63263
EGAR00001229050	84b45d1b-8b2d-4632-b45d-1b8b2dd63263
EGAR00001228408	4166b45e-283c-4bae-a6b4-5e283c9bae09
EGAR00001229903	4166b45e-283c-4bae-a6b4-5e283c9bae09
EGAR00001229695	5457b90a-e994-46f0-97b9-0ae99456f09b
EGAR00001229696	5457b90a-e994-46f0-97b9-0ae99456f09b
EGAR00001229987	5457b90a-e994-46f0-97b9-0ae99456f09b
EGAR00001225570	94684d53-7ec7-4d3e-a84d-537ec7cd3ea9
EGAR00001225569	434b8929-5323-4eca-8b89-295323aeca83
EGAR00001228400	3b2c74b1-8f17-49ef-ac74-b18f1749ef5e
EGAR00001225691	c94d1d91-2034-4969-8d1d-9120348969c6
EGAR00001229003	f2a2454a-569b-4b13-a245-4a569b6b1379
EGAR00001225623	f2a2454a-569b-4b13-a245-4a569b6b1379
EGAR00001225867	df136eb0-2bb8-4cf4-936e-b02bb8dcf493
EGAR00001229041	f3491128-cf64-4d5e-8911-28cf64ed5eaf
EGAR00001272718	1c2fec0d-b888-454a-afec-0db888b54ae3
EGAR00001272717	1c2fec0d-b888-454a-afec-0db888b54ae3
EGAR00001229649	89cf7326-1a16-49c2-8f73-261a16a9c23f
EGAR00001237177	89cf7326-1a16-49c2-8f73-261a16a9c23f
EGAR00001229651	89cf7326-1a16-49c2-8f73-261a16a9c23f
EGAR00001225749	cda5509d-aa8b-4c7c-a550-9daa8bbc7c2f
EGAR00001229792	a8fac20e-7c27-477f-bac2-0e7c27d77fc7
EGAR00001228398	b3397388-851f-4f81-b973-88851f3f8146
EGAR00001229028	f51ccde9-06e4-4d30-9ccd-e906e4bd30c8
EGAR00001237152	b79b3549-2260-4b16-9b35-4922609b16f8
EGAR00001229178	f61f6d55-0f7f-4403-9f6d-550f7f24035d
EGAR00001225870	8bca6a2d-9bff-46a9-8a6a-2d9bff36a9d3
EGAR00001229920	76f7e4da-9c0a-451f-b7e4-da9c0a051ff6
EGAR00001225563	76f7e4da-9c0a-451f-b7e4-da9c0a051ff6
EGAR00001228399	17242da5-013d-4f30-a42d-a5013daf3082
EGAR00001229815	72886e52-343c-4ffb-886e-52343ccffbd9
EGAR00001229776	6ff42572-a7e4-4975-b425-72a7e499758a
EGAR00001228417	128ef01e-a4a2-4e91-8ef0-1ea4a2ce9176
EGAR00001228388	1507e8de-72d4-480b-87e8-de72d4c80b9f
EGAR00001229393	9a2cf789-0119-4cee-acf7-890119dceea0
EGAR00001229394	9a2cf789-0119-4cee-acf7-890119dceea0
EGAR00001225549	1e5de74a-da7b-4056-9de7-4ada7b505677
EGAR00001225668	c4a6605d-bc5a-438c-a660-5dbc5a238cb0
EGAR00001225669	c4a6605d-bc5a-438c-a660-5dbc5a238cb0
EGAR00001227694	787ca8cc-6587-45ee-bca8-cc658785eef4
EGAR00001229991	d59ff283-c45f-40cb-9ff2-83c45fa0cb4a
EGAR00001225573	d59ff283-c45f-40cb-9ff2-83c45fa0cb4a
EGAR00001229700	d59ff283-c45f-40cb-9ff2-83c45fa0cb4a
EGAR00001229701	d59ff283-c45f-40cb-9ff2-83c45fa0cb4a
EGAR00001228401	8ace9c26-eefd-4faf-8e9c-26eefddfaffb
EGAR00001229628	26e2ac12-ce05-415e-a2ac-12ce05615ee4
EGAR00001225630	afb36c2e-757c-4537-b36c-2e757cb53790
EGAR00001229061	afb36c2e-757c-4537-b36c-2e757cb53790
EGAR00001229149	523733a5-5686-4266-b733-a55686a26648
EGAR00001225796	cb970678-2f24-4212-9706-782f24021238
EGAR00001225527	a031cadb-88d0-44d7-b1ca-db88d034d74c
EGAR00001237176	f870e234-4215-4ccf-b0e2-344215cccff0
EGAR00001229784	ce77bdbc-a78e-4db9-b7bd-bca78e1db930
EGAR00001225807	3b188cf4-cc7f-4daa-988c-f4cc7f6daa27
