EGAR00001253370	be595f26-84d7-453f-995f-2684d7b53f75
EGAR00001192951	95f4ee4d-adaa-4933-b4ee-4dadaae933a5
EGAR00001566495	5024fa94-5077-4cf5-a4fa-9450775cf529
EGAR00001325041	91f904f2-00c0-4f21-b904-f200c06f212e
EGAR00001193690	006d6e46-4f94-47f9-ad6e-464f9487f989
EGAR00001500349	78748f0e-6203-4244-b48f-0e6203824469
EGAR00001566567	e585d690-3b76-422b-85d6-903b76622bbf
EGAR00001193665	27934f56-c981-4d22-934f-56c981cd22cb
EGAR00001193677	8c69c6b7-1fe9-4a88-a9c6-b71fe9ca88c6
EGAR00001131302	4620ce4b-a87b-4b44-a0ce-4ba87b7b445f
EGAR00001131287	f02e98b1-da75-48f8-ae98-b1da7518f88e
EGAR00001253329	9557b3e4-a7fa-443f-97b3-e4a7fa143fe9
EGAR00001325022	307c0f6a-e891-4a8c-bc0f-6ae8914a8ca3
EGAR00001193672	199c312f-0fb9-4c34-9c31-2f0fb9fc3464
EGAR00001202527	3db2a470-4bd7-4bff-b2a4-704bd79bff26
EGAR00001436329	0f88eec2-ada1-4764-88ee-c2ada1576428
EGAR00001500327	18ba0c2f-b5d8-4dc0-ba0c-2fb5d89dc011
EGAR00001436350	06e5dbaa-54d7-4240-a5db-aa54d77240b9
EGAR00001500320	e893884d-b769-4443-9388-4db769944335
EGAR00001193676	b22862be-32ea-4716-a862-be32eae716b4
EGAR00001436380	f3f5cc9f-a963-4578-b5cc-9fa963e57847
EGAR00001192972	cf370c5f-ea9c-47ec-b70c-5fea9c47ecdf
EGAR00001325037	a9e86cfc-58e8-4bd1-a86c-fc58e87bd1dc
EGAR00001202541	0a40a356-c8da-4a48-80a3-56c8da8a483d
EGAR00001500319	e678c328-78c1-460b-b8c3-2878c1b60b59
EGAR00001325017	f65aca84-8836-4f40-9aca-848836cf4099
EGAR00001219081	c418411e-f539-475f-9841-1ef539175f24
EGAR00001325055	0598234e-4c53-4417-9823-4e4c53a41756
EGAR00001325066	f23563bf-b9ac-46cf-b563-bfb9ac96cf22
EGAR00001436389	5a9fb72c-ea7c-4185-9fb7-2cea7c118505
EGAR00001253360	802f9d44-552e-4219-af9d-44552ea2190e
EGAR00001193129	79174bb2-fc4b-42e9-974b-b2fc4bf2e9f3
EGAR00001370185	c9daebeb-aa25-433c-9aeb-ebaa25a33c36
EGAR00001370190	811ec612-bc6c-4cd7-9ec6-12bc6c7cd764
EGAR00001193652	21b18de8-aedd-4650-b18d-e8aedd765064
EGAR00001566563	673655f2-8694-4b04-b655-f286947b044a
EGAR00001253327	45d3cf01-abd8-4e89-93cf-01abd83e89c1
EGAR00001566558	71ea96a8-d0cd-4280-aa96-a8d0cd1280e7
EGAR00001500331	8a4e3b31-ae88-4097-8e3b-31ae88c09731
EGAR00001325075	18ce03cf-353a-4268-8e03-cf353a8268a6
EGAR00001193162	ae85b498-d5d1-4b6e-85b4-98d5d1ab6e1a
EGAR00001436334	9e13054a-a4be-4809-9305-4aa4bef80916
EGAR00001192968	2a73e694-d146-4621-b3e6-94d146c6213c
EGAR00001253371	0ae395d2-3bc5-4914-a395-d23bc5e9149a
EGAR00001192980	5652e084-a9c1-4d17-92e0-84a9c1fd1735
EGAR00001253335	feebd6ff-e2c2-486b-abd6-ffe2c2886bd7
EGAR00001131301	cf2628e5-a1c2-4b4c-a628-e5a1c24b4cc6
EGAR00001500334	46ec6d12-3d92-4c24-ac6d-123d922c2494
EGAR00001192958	0385e1d7-0f84-4efa-85e1-d70f84fefa75
EGAR00001500340	90ba22e6-7469-4be9-ba22-e674694be911
EGAR00001253366	ef1f157c-fb0d-4a6d-9f15-7cfb0d9a6d9d
EGAR00001436331	a7cc45c2-1eb6-483f-8c45-c21eb6a83fb7
EGAR00001436401	fbb9ce6c-7331-4661-b9ce-6c7331266182
EGAR00001566509	41a0c3af-871f-421b-a0c3-af871fc21b3a
EGAR00001325078	9f2a9b91-54fa-43ca-aa9b-9154fa63ca9e
EGAR00001500325	0a754329-34c1-4da7-b543-2934c1ada754
EGAR00001202519	e059cce1-9422-44b1-99cc-e19422f4b1aa
EGAR00001253349	24527bab-e528-468c-927b-abe528a68ce2
EGAR00001566560	3507e343-dd51-4a1b-87e3-43dd519a1b85
EGAR00001500328	04d36b5b-468e-43a0-936b-5b468e33a0c1
EGAR00001193675	b0fbebfa-fa66-48ae-bbeb-fafa6608ae3e
EGAR00001193667	8eb15dcb-2407-41a4-b15d-cb240711a4a8
EGAR00001253318	5855f1bc-3ea0-4fc7-95f1-bc3ea0ffc7bf
EGAR00001436406	f7bd60d1-2afa-4183-bd60-d12afaa18397
EGAR00001193097	3f6f6e00-14d0-4f5c-af6e-0014d0cf5c58
EGAR00001436381	38f8de67-3346-4cad-b8de-6733466cad85
EGAR00001368555	c9eb4f3a-9be3-4040-ab4f-3a9be3c04079
EGAR00001193147	c4a5b013-6328-44aa-a5b0-13632864aa64
EGAR00001325084	540e8e19-117a-4ce4-8e8e-19117acce4c6
EGAR00001370191	c025cb9f-c8b4-4345-a5cb-9fc8b46345ef
EGAR00001566581	e68949b5-60e1-4759-8949-b560e14759c0
EGAR00001500333	ae218646-c725-44e1-a186-46c72544e113
EGAR00001202546	3d5a0c78-beaa-4aae-9a0c-78beaacaae6a
EGAR00001566486	939967a7-e3bf-4c18-9967-a7e3bfac1803
EGAR00001193711	4b6d3707-ca7e-4dd9-ad37-07ca7e1dd969
EGAR00001192982	d014f24a-1e07-4e41-94f2-4a1e071e4166
EGAR00001219150	ee03cfc6-f82a-4d2a-83cf-c6f82a3d2a5e
EGAR00001141758	04eb4802-788e-4f03-ab48-02788e4f03fb
EGAR00001253358	c67b71fe-7e11-4f07-bb71-fe7e113f0754
EGAR00001253365	e7128ed0-c7ac-42ea-928e-d0c7acd2eaf0
EGAR00001325045	f2a65b2f-d0e0-4007-a65b-2fd0e050074c
EGAR00001566489	7d349dd7-3d2b-4813-b49d-d73d2bd813be
EGAR00001253321	6dfb9890-3050-4dbf-bb98-903050edbf51
EGAR00001193148	d77d4006-78fb-46a5-bd40-0678fb46a50d
